집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자
2023,경기도 오산시,오산시청,2023-12-01 19:58,앱)수청동청춘꽈배기부근이중황색선/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:00,내삼미동임마누엘교회옆,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:00,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:01,앱)청호동오산자이아파트부근횡단보도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:03,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:06,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:13,앱)세교동워시엔조이부근인도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:16,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:16,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:16,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:17,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:18,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:19,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:21,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:24,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:24,궐동양평해장국사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:25,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:25,외삼미동더샵후문입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:26,오원사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:26,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:28,중앙동세명프라자,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:29,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:31,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:33,갈곶동Kcc일방통행코너,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:33,궐리사정문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:34,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:35,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:38,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:42,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:42,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:44,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:46,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:47,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:47,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:47,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:49,한신대GS25앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:49,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:50,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:52,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:52,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:54,제일하이빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 20:54,세교8단지입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 21:09,앱)오산동투다리부근횡단보도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 21:39,(앱)수청동할리스커피부근소화전/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 21:41,(앱)수청동할리스커피부근소화전/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 22:05,(앱)금암동60계치킨부근모퉁이/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 23:30,앱)원동우경싸이트빌부근모퉁이/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-01 23:52,(앱)오산동스팀맨부근소화전/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:55,앱)궐동하늘공인중개사부근횡단보도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 07:16,((앱)가수동가수주공아파트부근인도/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 07:18,((앱)가수동가수주공아파트부근인도/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 07:20,((앱)가수동가수주공아파트부근인도/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 08:20,((앱)궐동아이원공인중개사부근소화전/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:14,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:18,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:20,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:20,오산대역2번출입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:20,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:23,우성빌라앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:23,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:25,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:31,컨벤션웨딩홀,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:32,세교지식산업센터앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:32,(앱)갈곶동갈곶성당부근버스정류장/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:33,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:33,우성빌라앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:34,원일초교부근,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:34,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:36,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:37,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:40,내삼미동임마누엘교회옆,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:40,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:40,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:43,(앱)오산동월드부동산부근소화전/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:46,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:47,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:48,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:53,중앙동세명프라자,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 09:56,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:00,궐동프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:01,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:02,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:02,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:02,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:03,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:05,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:05,궐동608-2사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:06,원동제노호텔사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:06,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:07,센트하임앞농수산물센터,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:08,궐동양평해장국사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:10,시티자이1단지후문앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:11,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:12,내삼미동임마누엘교회옆,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:12,(앱)오산동스팀맨부근소화전/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:14,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:15,궐동매홀초앞사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:15,내삼미동임마누엘교회옆,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:17,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:22,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:22,(앱)원동산마루감자탕뼈찜부근인도/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:25,궐동프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:26,세교6단지앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:26,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:27,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:29,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:33,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:33,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:34,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:39,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:48,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:53,궐리사정문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:53,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:56,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:56,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:58,앱)궐동대박부동산부근황색선/10분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 10:59,앱)오산동뷰티약손명가부근황색선/10분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:00,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:04,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:05,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:07,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:10,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:12,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:12,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:16,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:19,이마트,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:19,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:19,중앙동세명프라자,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:20,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:22,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:23,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:24,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:24,앱)원동이마트부근안전지대/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:24,(앱)원동이마트오산점부근안전지대/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:25,(앱)오산동스팀맨부근소화전/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:27,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:28,갈곶동행복한식당삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 11:29,앱)고현동아라빌부근이중황색선/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 12:00,앱)금암동휴먼시아3단지부근모퉁이/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 12:58,(앱)궐동범웅빌딩부근인도/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:14,((앱)수청동홈플러스부근인도/1분이상),안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:20,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:24,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:24,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:27,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:27,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:31,한신대GS25앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:33,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:35,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:45,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:46,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:48,원동아이러브안경,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:48,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:49,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-02 14:49,원동제노호텔사거리,고정형CCTV,2024-01-22
